text1	text2	score
お得な新幹線利用プランはコチラ	【お得】ホテル＋新幹線はコチラ	4.33
今だけ初回50％OFFキャンペーン	今だけ初回半額2480円で試せる	4.33
《追加受講費0円》9教科対応	《入会金0円》9教科対応	4.33
無料の資料請求はこちら	無料体験教材請求はこちら	4.33
溶接棒ホルダ用銅管通販／ミスミ	溶接棒ホルダ用銅管の専用ページ	4.33
【公式】くるまたかしで車査定	くるまたかしで車査定	4.33
U-NEXT／シーズン8も配信中	U-NEXTならシーズン8も観れる	4.33
シャディ／公式ホームページ	贈り物ならシャディ／公式	4.33
ワンランク上のお取り寄せグルメ	絶品グルメをお取り寄せ	4.33
女性専用パーソナルジム／柏	【女性専用】パーソナルジム	4.33
Menicon Miru 青葉台店／駅チカ	Menicon Miru 青葉台店	4.33
公式：脱毛するなら、今がお得	公式：脱毛するなら半額の今	4.33
じゃらんゴルフホームページ	ご予約なら【じゃらんゴルフ】	4.33
人気漫画を最新話まで先行配信	最新話／人気漫画をイッキ読み	4.33
アイフルビジネスファイナンス	ビジネスファイナンス／公式	4.33
刀剣コスプレ写真を応募しよう	刀剣コスプレ写真コンテスト	4.33
Menicon Miru 青葉台店	Menicon Miru 青葉台店／駅チカ	4.33
現在の中古プリウスの在庫3022台	現在の中古プリウスの在庫2238台	4.33
【京都府特集】介護の好条件求人	【京都府限定】介護の好条件求人	4.33
【京都府特集】介護の転職求人	【京都府限定】介護の転職求人	4.33
テレ朝 名作バラエティも配信	テレ朝バラエティ 多数配信中	4.33
Menicon Miru 栄店	Menicon Miru 栄店／栄駅徒歩3分	4.33
新規口座開設はこちら	口座開設はこちら	4.33
朝8時半よりスカパー/KNTVで放送	朝8時30分より放送/スカパー	4.33
男の体臭に良い「柿渋石けん」	体臭に良い、薬用「柿渋石けん」	4.33
最新の技術でNiziUをFR化	NiziUの映像をFRで楽しもう	4.33
長野の求人情報	長野の求人情報が豊富	4.33
親子で一緒にBaby Kumon／公式	【公式】Baby Kumon	4.33
費用15万円の新しい治療法	費用15万円で歯並び改善	4.33
投信積立はじめるなら日興	積立投資なら日興	4.33
通販サイトWowma内ショップ	【公式】Wowma通販サイト	4.33
【公式】住友不動産新築オフィス	【新築】住友不動産のオフィス	4.33
塀の中から来た名医【観るなら】	塀の中から来た名医【配信中】	4.33
四柱推命 / 無料鑑定あり	四柱推命 / 一部無料	4.33
出前・宅配・デリバリーの出前館	【公式】宅配・出前なら／出前館	4.33
ひび割れて】見放題	ひび割れて】イッキ見	4.33
TKPのパーティ・懇親会サービス	パーティ・懇親会もTKPで	4.33
イハダの防御スプレー	イハダ花粉防御スプレー	4.33
NTTフレッツ光の申込みはこちら	NTTフレッツ光回線はこちらから	4.33
アウトソーシングのお仕事紹介	アウトソーシングの求人紹介	4.33
名古屋校開校／2021年入学生募集	名古屋校開校／2022年入学生募集	4.33
引越し・転居 総合受付	引越、転居、移転の総合窓口	4.33
ゼクシィBabyが画数で診断	ゼクシィBabyの名付け診断	4.33
【業界最低水準の魅力的な金利】	金利／業界最低水準でお借り入れ	4.33
お得にNetflixを観たい方は必見	お得なNetflixパックが登場	4.33
中古車査定ならカーセンサー買取	カーセンサーで中古車を査定依頼	4.33
メディカルスタイルF	メディカルスタイル	4.33
楽天カード/年会費永年無料	楽天カード/年会費無料	4.33
国内最大級の恋活、婚活アプリ	国内最大級の恋活婚活アプリ/R18	4.33
姓名判断 / 一部無料	姓名判断 / 無料鑑定あり	4.33
国内最大級の恋活婚活アプリ/R18	国内最大級の恋活、婚活アプリ	4.33
オフィス用品をお探しなら	椅子などのオフィス用品なら	4.33
キッチン周りのクリーニングなら	水まわりのクリーニングは	4.33
原付の任意保険見積比較サイト	原付の任意保険比較はこちら	4.33
仕事に育児にお疲れのママへ	疲れが取れないママへ	4.33
追加受講費0円で充実の入学準備	追加受講費不要で入学準備	4.33
【ゼクシィ公式サイト】	結婚なら【ゼクシィ公式サイト】	4.33
年間ランキング2020をチェック	年間ランキング2020で比較	4.33
長野市の転職・求人情報	長野市の求人探し	4.33
復縁実績多数の電話占いカリス	復縁実現の実績多数あり	4.33
圧倒的コスパ、1ヶ月9,000円。	圧倒的コスパ、1ヶ月9,900円。	4.33
1日6分みるみる痩せるおうち運動	1日6分でみるみる痩せる運動	4.33
WEBでかんたん見積もり	ネットで気軽にかんたん見積もり	4.33
参加費無料/オンラインセミナー	参加費無料/ウェビナー開催	4.33
LOWYA家具／2021年トレンド	LOWYA家具／2021最新トレンド	4.33
くもん出版のドリル	くもん出版の幼児ドリル	4.33
無料コミック10万話以上が読める	【人気コミック】10万話以上無料	4.33
ギフトの品揃えは常時1万点以上	常時1万点以上の豊富な品揃え	4.33
対象の家具・家電10%OFF	会員限定の家具・家電10%OFF	4.33
ネットもテレ東で見よう	ネットもテレ東で配信中	4.33
【公式】あじかん／ごぼう茶	公式／国産あじかん焙煎ごぼう茶	4.33
贈り物ならシャディ／公式	シャディ／公式ホームページ	4.33
2021 NEW COLLECTION	2021年冬物 新作続々入荷中	4.33
2020年の新作アイテム続々入荷	2020年の冬アイテム続々入荷	4.33
トレンドソファ≪2021夏≫	ソファー«2021夏の新作»	4.33
人気のサーバーBEST10を発表 ‪	ウォーターサーバー人気1～10位	4.33
トラベルミステリー】を配信中	トラベルミステリー】を観るなら	4.33
公式ファンクラブa-i会員限定	公式ファンクラブa-i会員限定CD	4.33
【公式】FEMMUE／シートマスク	【FEMMUE(ファミュ)公式】	4.33
有名レストラン食事券が返礼品に	レストラン食事券が返礼品に	4.33
デジタル新聞は親子読みがお得	親子で新聞読むなら朝デジがお得	4.33
階級の妻たち～】見放題	階級の妻たち～】イッキ見	4.33
YOSHIKIデザイン	シックなYOSHIKIデザイン	4.33
新規入会特典あり	新規ご入会・利用特典あり	4.33
内側からシミに効く医薬品	シミの元から効く医薬品	4.33
四柱推命 / 一部無料	四柱推命 / 無料鑑定あり	4.33
お近くのKUMONの教室を検索	まずはお近くのKUMONの教室へ	4.33
サラシノールで糖質の吸収を抑制	サラシノールで糖質ケア	4.33
多彩なラインナップをご用意	豊富なラインナップをご用意	4.33
トレンドソファ≪2021夏≫	≪新作ソファー≫2021夏	4.33
全国の美味しい逸品をお届け	各地の美味しい逸品を楽しむ	4.33
あの芸能人の結婚時期を当てた	あの芸能人の結婚運命が見事的中	4.33
【公式】Galaxy2021年最新モデル	【公式】Galaxy 最新モデル	4.33
太陽光発電で余ったデンキを買取	余ったデンキをおトクに有効活用	4.33
全話イッキ見するなら／dTV公式	全170話イッキ見／dTV＜公式＞	4.33
感染予防徹底レッスンスタジオ	感染予防徹底ダンススタジオ	4.33
Menicon Miru JRゲートタワー店	ゲートタワーのMeniconMiruへ	4.33
親族のみの結婚式場	家族・親族のみの結婚式プラン	4.33
【バイク保険高すぎるかも？】	バイク保険払いすぎかも？	4.33
まずは3分から始める英語学習	1回3分からのビジネス英語学習	4.33
ヤフーの新しい働き方の取り組み	ヤフーの新しい働き方	4.33
お風呂まわり部品の純正品なら	浴室まわり部品の純正品なら	4.33
【奈良県特集】介護の転職求人	【奈良県限定】介護の転職求人	4.33
SP ベベラー用チップ／ミスミ	SP ベベラー用チップミスミVONA	4.33
台所には置き型ファブリーズを	置き型ファブリーズ	4.33
結婚なら【ゼクシィ公式サイト】	【ゼクシィ公式サイト】	4.33
先着10,000名様限定	毎月先着10,000名様限定	4.33
【愛知】名古屋駅持込可	名古屋駅より徒歩5分/持込可	4.33
シミの元から効く医薬品	内側からシミに効く医薬品	4.33
【静岡特集】介護の好条件求人	【静岡県限定】介護の転職求人	4.33
メンズ・レディース商品が豊富に	メンズ・レディース多数展開	4.67
参加費無料/ウェビナー開催	参加費無料/オンラインセミナー	4.67
【公式】ABEMA／2週間無料	ABEMAプレミアム公式／2週間無料	4.67
リクシルでトイレリフォーム	LIXILのトイレリフォーム	4.67
プロのイラストレイターに頼もう	イラスト制作をプロに依頼	4.67
【人気】無料コミック10万話以上	人気コミック10万話以上無料配信	4.67
オンラインでできるAGA治療	オンラインでバレずにAGA治療	4.67
11/6- スカパーにて全試合生中継	11月6日～全試合生中継/スカパー	4.67
運営14年目の老舗サイト/必見	運営14年目の老舗サイト	4.67
ダンボールならダンボールワン	ダンボール通販のダンボールワン	4.67
新しい玄関用の消臭剤	新開発 玄関用の消臭剤	4.67
Chanelの香水をミニサイズで	シャネルの香水をミニサイズで	4.67
【公式】auPAYマーケット通販	【公式】auPAYマーケット	4.67
ヤフーの新しい働き方	ヤフーの新しい働き方の取り組み	4.67
あの芸能人の【婚期を的中】	あの芸能人の結婚時期を当てた	4.67
公式／オフィシャルサイト	【公式通販】オフィシャルHP	4.67
全話視聴するなら／dTV（公式）	シリーズ全話配信中／dTV公式	4.67
親子のためのベビークモン／公式	親子で楽しくBaby Kumon：公式	4.67
リフォーム会社を簡単に探せる。	リフォーム会社をラクに探せる。	4.67
サーバーラックをお探しの方へ	サーバーラックをお探しなら	4.67
レストラン食事券が返礼品に	有名レストラン食事券が返礼品に	4.67
車用芳香剤でニオイを除去	車用消臭剤でニオイを除去	4.67
【公式】バンクイック専用ページ	バンクイック／公式サイト	4.67
10秒でかんたん見積り	たった10秒でかんたん見積り	4.67
申し込み時登記簿・決算書不要	申込み時の法人登記簿決算書不要	4.67
インターンシップエントリーなら	インターンシップの申し込みなら	4.67
人気の無料コミックが10万話以上	10万話以上の無料コミックを配信	4.67
口コミ実績重視で本気の願望成就	口コミ多数。本気で願望成就なら	4.67
パーティ・懇親会もTKPで	TKPのパーティ・懇親会サービス	4.67
圧倒的コスパ、1ヶ月9900円。	圧倒的コスパ、1ヶ月9000円。	4.67
おうちﾌｨｯﾄﾈｽ 2週間おためし/ｼﾞﾑ	2週間無料おためし/おうちﾌｨｯﾄﾈｽ	4.67
メンズTBC公式：ヒゲ脱毛	ヒゲ脱毛始めるならメンズTBC	4.67
【公式】ガスト宅配(デリバリー)	【公式サイト】ガストの宅配	4.67
月々分割4,000円/税抜から	月々分割4,000円～	4.67
